organization_id,organization_key,name,address,city,state,zip,type,bank_account,created_dtm
470,91b66dd4-a48d-443b-9901-43e86b435733,"Vital Therapies, Inc.",7536 Unity Terrace,Baltimore,Maryland,21211,Lifetime,031202084,2024-10-23 14:27:53
380,bf489cab-c6c6-4a55-8d5b-e264dcbb9bb1,VictoryShares US EQ Income Enhanced Volatility Wtd ETF,3362 Sherfinski Avenue,Shreveport,Louisiana,71166,Reseller,,2024-10-23 05:46:06
231,4976f51d-d795-4faf-897a-3197d9c36fde,VictoryShares Developed Enhanced Volatility Wtd ETF,3522 Barnhill Lane,Bakersfield,California,93386,Student,,2024-10-22 15:15:52
460,d5bf877a-0b8c-45c2-87b8-6344f1a8c504,Verso Corporation,3967 Cheltenham Court,New York City,New York,10260,Moderator,061120246,2024-10-23 13:25:14
276,3b76ac6f-a8da-4417-915a-5e6813a6bea3,Veritiv Corporation,5300 Lebeau Lane,Shreveport,Louisiana,71137,Family,021502011,2024-10-22 19:28:47
139,f4f776bb-48b7-465f-855a-35f793cfa830,VelocityShares VIX Medium-Term ETN,14242 Cameo Circle,Florence,South Carolina,29505,Moderator,,2024-10-22 05:58:16
9,3dd6b762-c1b0-4209-9e81-1a616908e18f,Veeva Systems Inc.,6734 Poppy Circle,Austin,Texas,78759,Nonprofit,,2024-10-21 17:49:46
373,2950ecd5-9750-4213-9a2a-c4a124d1bb09,Vanguard International Dividend Appreciation ETF,11165 Kim Porter Way,Raleigh,North Carolina,27690,Business,031300465,2024-10-23 05:02:11
173,b32fefba-6549-441f-8fe8-8f827718e6fb,VanEck Vectors Generic Drugs ETF,13954 Chatham Avenue,Arvada,Colorado,80005,Moderator,,2024-10-22 09:29:42
93,6a8d819b-5419-432d-b29f-962f44082178,Valley National Bancorp,397 Ashbrook Place,Jacksonville,Florida,32204,Admin,031307866,2024-10-22 01:49:14
298,9281a802-3167-45b0-af47-bcf440733cf6,VWR Corporation,10950 Luna Lane,Largo,Florida,33777,Temporary,112307222,2024-10-22 21:48:45
205,c5e05957-cc2a-4d1d-9797-e6fc1fa4f999,VOC Energy Trust,5198 Drakeswood Avenue,Richmond,Virginia,23289,Lifetime,091916093,2024-10-22 12:21:34
226,59b600e7-5e8d-463d-b888-02ae0f1e0ac8,VALE S.A.,12727 Bolivar Street,San Diego,California,92115,Premium,113104178,2024-10-22 14:35:03
216,c6a65ed2-8b7d-4d4f-8992-c2db2383b44b,UroGen Pharma Ltd.,10716 Jernigan Place,San Jose,California,95128,Premium,,2024-10-22 13:30:35
427,d2a1ead1-9b53-47fd-aea7-65630f74f469,"Urban One, Inc. ",11870 Susan Avenue,Alpharetta,Georgia,30022,Trial,,2024-10-23 10:08:01
42,c90d3aae-9b82-4268-8e4a-d9e9b3e3af1f,Univar Inc.,5334 Pace Lane,Wichita,Kansas,67220,Business,,2024-10-21 21:18:58
229,e97e9717-45ba-4b9e-8e47-e8c76bf0394e,"United Fire Group, Inc",6162 Montbrook Place,Madison,Wisconsin,53785,VIP,,2024-10-22 15:01:25
400,c5495190-387d-4c9f-8e75-daa58dd350aa,"Union Bankshares, Inc.",1616 Lazdowski Way,North Port,Florida,34290,Guest,,2024-10-23 07:34:18
160,bdc68a54-d02d-4780-89f4-dccafb1ce764,"Unifi, Inc.",14944 Fox Place,Saint Paul,Minnesota,55108,Reseller,,2024-10-22 08:17:15
185,41acf8bf-a4fb-4a2d-8786-00b16e6619de,"Ubiquiti Networks, Inc.",403 Evergreen Court,Sandy,Utah,84093,Affiliate,,2024-10-22 10:47:42
421,6562a9cc-c51c-4fed-b73b-13120282970a,UMB Financial Corporation,6320 Goldenrod Court,San Diego,California,92153,VIP,,2024-10-23 09:34:25
172,7469f9e1-9592-4490-a838-cddd0be2a11c,"Turkish Investment Fund, Inc. (The)",12754 Vicksburg Avenue,Tampa,Florida,33680,Partner,102103630,2024-10-22 09:21:03
281,dbf28e7f-3bc0-4cf9-b367-313131966140,Tsakos Energy Navigation Ltd,6209 Mount Vernon Way,Des Moines,Iowa,50305,Lifetime,111311743,2024-10-22 20:02:18
303,d98b769d-1bb1-43de-8e05-0e4fe6462a25,"Trupanion, Inc.",3949 Ukulele Street,Reno,Nevada,89510,Guest,011601074,2024-10-22 22:18:28
170,682fa007-296e-4cd2-b8f5-c157fc6bec1f,"TriNet Group, Inc.",12821 Parnassus Court,Tampa,Florida,33686,Guest,,2024-10-22 09:05:27
451,3f678872-7f5c-453c-ac89-a2736e8f72c4,Tri Continental Corporation,13221 Pineland Terrace,Everett,Washington,98206,Affiliate,091501767,2024-10-23 12:23:47
126,a5f135dd-4047-4815-ac9a-2c1a3f5e45cc,Travelport Worldwide Limited,4523 Eden Place,Richmond,Virginia,23285,Family,072413777,2024-10-22 04:53:17
219,1c3fa64e-d252-4aa8-bae1-11f0584436c4,Total S.A.,4812 Elin Place,El Paso,Texas,88584,Standard,061201673,2024-10-22 13:46:47
23,422a5c6d-1570-4d87-ab60-62af2deffac4,"Tortoise Power and Energy Infrastructure Fund, Inc",6616 Twig Terrace,London,Kentucky,40745,Seasonal,,2024-10-21 19:07:50
135,adf0f11c-895e-4a44-a626-b8b5545e048d,"Top Image Systems, Ltd.",7532 Heyward Avenue,Lansing,Michigan,48956,Premium,062203816,2024-10-22 05:39:23
131,d64f0075-accc-4e45-81bf-45ba90dc2259,Timken Steel Corporation,6229 Flanders Place,Charlotte,North Carolina,28225,Nonprofit,264071590,2024-10-22 05:18:58
436,662cc253-fe18-4dcf-840a-f2352d3071ad,"Timberland Bancorp, Inc.",8629 Jujube Avenue,Birmingham,Alabama,35231,Individual,,2024-10-23 11:02:48
223,a2d10d29-48b2-4217-a651-0e9a9528d1d7,"TheStreet, Inc.",2165 Fosgate Place,Greensboro,North Carolina,27425,Reseller,065305902,2024-10-22 14:17:41
280,c1c3f5d1-1ce9-4f98-9363-b8fa0f053fff,The Medicines Company,8111 Grassmere Street,El Paso,Texas,79984,Seasonal,,2024-10-22 19:56:27
69,4662f922-138c-4757-aca6-99dbaa9271e3,Texas Pacific Land Trust,2949 Crenshaw Terrace,Saint Paul,Minnesota,55188,Premium,,2024-10-21 23:35:45
264,e2578cba-3fb9-433c-b20b-ee1ce0b5a0c3,Tennessee Valley Authority,1313 Hoyt Road,Charlotte,North Carolina,28284,Guest,,2024-10-22 18:33:07
125,15a78983-f53a-4971-9ee5-496f6c1d43f1,Tenaris S.A.,13684 Amarillo Place,Tucson,Arizona,85725,Affiliate,065302044,2024-10-22 04:44:05
119,4225bf71-27c3-41ce-adc9-ae995e26c3e1,Telefonica Brasil S.A.,13899 Kittredge Loop,Charlotte,North Carolina,28205,Individual,071922379,2024-10-22 04:10:20
209,f19cda2b-e0f8-4b55-987d-401d2e176802,"TeleTech Holdings, Inc.",10848 Water Tower Circle,Chattanooga,Tennessee,37405,Moderator,114913164,2024-10-22 12:47:24
293,27fe4f0a-cee4-42ae-bc2e-06b820c54866,TechnipFMC plc,8782 Rosales Road,Dallas,Texas,75372,Seasonal,,2024-10-22 21:21:39
330,a47528d5-c2fa-4beb-9b9c-37937971c1e8,Targa Resources Partners LP,9951 Frederick Terrace,Racine,Wisconsin,53405,Reseller,,2024-10-23 00:42:12
176,c1cef183-940f-45ea-b947-61933b5f7d28,Taitron Components Incorporated,12549 Yager Lane,Kansas City,Missouri,64136,Business,063116203,2024-10-22 09:46:29
296,40db03ab-d379-44ed-9e66-0a7e1391bfdc,"Tabula Rasa HealthCare, Inc.",1628 Bonifay Path,Portland,Oregon,97211,Reseller,,2024-10-22 21:39:21
302,9f76d900-6246-49ce-a90a-20c856174eb9,TE Connectivity Ltd.,13144 Denicola Drive,Little Rock,Arkansas,72231,Affiliate,,2024-10-22 22:09:35
74,7a184de1-c77b-4036-906d-e08f59395f39,"Synthetic Fixed-Income Securities, Inc.",2620 Mareno Court,San Antonio,Texas,78260,Business,,2024-10-22 00:04:14
244,d2eaffd8-c4b6-4624-a75b-e5056d0693d2,Synnex Corporation,7125 Fellowship Avenue,Washington,District of Columbia,20580,Admin,064207946,2024-10-22 16:35:41
117,c4d9855a-569e-4926-883e-1f993a0a5e90,"Synchronoss Technologies, Inc.",4643 Adams Lane,Albuquerque,New Mexico,87180,Affiliate,,2024-10-22 04:02:08
154,e13a4624-c8be-4de9-bdb0-f400f22e6c7a,Synalloy Corporation,6600 Danbury Street,Orlando,Florida,32803,Guest,053010445,2024-10-22 07:33:28
97,9b2aab7b-27a4-49b3-a989-2db3a3718619,Symantec Corporation,1089 Woodfield Way,Santa Barbara,California,93150,Seasonal,051403465,2024-10-22 02:05:05
243,fa95b082-0f4d-4d1d-9984-53f6ec6575a8,SuperValu Inc.,3372 Zadora Lane,Birmingham,Alabama,35244,Seasonal,063116452,2024-10-22 16:32:40
230,d02dc04a-e715-4aac-85e6-6b632f9e2d62,Stryker Corporation,14637 Knudson Run,Bronx,New York,10454,Moderator,,2024-10-22 15:06:06
72,a415cdff-9df5-4070-8c2f-6ae7786b89e8,"Streamline Health Solutions, Inc.",10084 Wicklow Court,Los Angeles,California,90035,Moderator,064101673,2024-10-21 23:55:47
66,53b99570-a82d-4679-b25f-d9a024dcbbe6,Sterling Bancorp,3663 Weber Court,San Antonio,Texas,78250,Partner,,2024-10-21 23:20:43
439,84f5878a-25c4-49ac-ab35-9138cd63b5ad,State Street Corporation,12712 Harleston Street,Schaumburg,Illinois,60193,Business,,2024-10-23 11:20:47
222,7768adff-1ad0-43ad-98db-ce3d8a4c20fa,"Stanley Black & Decker, Inc.",13416 Cyr Court,El Paso,Texas,79940,Trial,044072337,2024-10-22 14:08:39
430,05ff2469-4461-4d21-8f99-9dd5ff2f2729,Stamps.com Inc.,9446 Carrington Court,Columbia,South Carolina,29240,Enterprise,,2024-10-23 10:33:56
423,73b225ff-c4bb-429d-a715-3867868fcae5,"Spectrum Brands Holdings, Inc.",10951 Bostic Lane,Santa Cruz,California,95064,Standard,107006101,2024-10-23 09:41:04
124,f83a53cd-6f7f-4a5b-9f78-5db71d1a3626,"Spark Energy, Inc.",509 Rosebury Loop,Des Moines,Iowa,50369,Enterprise,,2024-10-22 04:42:47
242,9b1aea51-b2dd-4d40-9f3e-98ab7b68c694,"Southwest Gas Holdings, Inc.",13129 Ogden Avenue,Midland,Michigan,48670,VIP,,2024-10-22 16:23:48
65,f738b8e4-e2a2-4359-be56-f126d3acedcf,"South Jersey Industries, Inc.",14664 Leesville Street,Los Angeles,California,90015,Enterprise,,2024-10-21 23:10:56
284,0af17005-5386-47e7-87c8-24cbfa8ddb4f,Sotherly Hotels Inc.,9318 Links Court,Saint Louis,Missouri,63158,VIP,011001331,2024-10-22 20:12:55
92,c0ec33a5-39d0-4614-b617-23ce4526dd44,"Sorrento Therapeutics, Inc.",13626 Cook Place,Fort Pierce,Florida,34949,Family,054001534,2024-10-22 01:40:04
13,a27a036a-18c3-4c67-b50e-0c3190f579b9,"Sonoma Pharmaceuticals, Inc.",366 Fillmore Place,Salt Lake City,Utah,84105,Individual,,2024-10-21 18:15:08
446,059d9264-8897-43df-8a12-d173a1eac842,"SmartFinancial, Inc.",4288 Nueva Place,Harrisburg,Pennsylvania,17126,Temporary,071100010,2024-10-23 12:06:04
273,26c03bda-e2b2-44b9-aa53-368d36268142,"Simon Property Group, Inc.",3431 Rainwood Avenue,Cincinnati,Ohio,45264,Standard,063206663,2024-10-22 19:17:57
270,c5880247-dee5-43da-bda2-321af59e6547,"Shoe Carnival, Inc.",7294 Clark Court,Washington,District of Columbia,20370,Reseller,,2024-10-22 19:00:36
367,3f06c8c9-a375-4e5c-b368-55a2f80551c8,Shinhan Financial Group Co Ltd,4355 Cromer Place,Modesto,California,95397,Temporary,,2024-10-23 04:40:03
432,06c93529-3b52-4dbf-a258-3ef3685130d0,Select Comfort Corporation,395 Eastfield Path,Honolulu,Hawaii,96835,Seasonal,011600033,2024-10-23 10:46:43
78,a29547a6-110f-4f71-a073-216ef67950c6,Seadrill Limited,1110 Tweedle Terrace,Cincinnati,Ohio,45203,Standard,111319347,2024-10-22 00:18:47
73,9dc81283-d7e1-495a-a0fb-2e5140bf8a5e,Scotts Miracle-Gro Company (The),686 Vintage Place,San Antonio,Texas,78255,Guest,107006046,2024-10-22 00:02:50
266,5b7697f9-21f5-48b0-858e-7a6cc2090aaa,Sasol Ltd.,7273 Monument Way,Minneapolis,Minnesota,55446,Temporary,,2024-10-22 18:37:33
183,3183b1f2-e132-4a64-a1f0-fc666d750eed,"SandRidge Energy, Inc.",10325 Ruby Road,Roanoke,Virginia,24034,Family,,2024-10-22 10:32:08
120,85001459-bc85-4bf0-bdd3-f72e319c26ca,Saban Capital Acquisition Corp.,13505 Dees Drive,Mobile,Alabama,36670,VIP,,2024-10-22 04:19:40
262,2ae5ed8f-1f4e-4fc8-b753-85c032811a2d,SVB Financial Group,2755 Viscaya Court,Albany,New York,12232,Trial,122104046,2024-10-22 18:24:08
409,b71bd189-5fa7-4418-82dc-82836fa97eaf,"Ross Stores, Inc.",13834 St. James Circle,Amarillo,Texas,79105,Lifetime,,2024-10-23 08:15:15
214,a6cefb0e-cf57-47b7-ae89-92c9a6f4c653,Ritchie Bros. Auctioneers Incorporated,10756 Del Norte Drive,Pompano Beach,Florida,33064,Affiliate,,2024-10-22 13:17:40
252,def1200f-20be-43aa-a0ff-1d2b8f1f23e8,"Retail Properties of America, Inc.",12859 Cambridge Court,Las Vegas,Nevada,89166,Business,065202568,2024-10-22 17:24:15
18,4963239d-e8d9-46ff-be1b-804d700f3047,Regency Centers Corporation,595 Church Street,Portland,Maine,04109,Guest,,2024-10-21 18:38:08
271,73c7e71b-e58c-4562-b0b1-ebe386f432b6,Regal Beloit Corporation,9733 Fairfax Terrace,Buffalo,New York,14205,Business,,2024-10-22 19:05:58
315,220adad5-8257-4a9e-815c-6f70cdf08f7b,"RealPage, Inc.",5863 Gable Place,Fort Myers,Florida,33906,Student,065300020,2024-10-22 23:18:54
456,e13d55e5-e215-4e37-a905-e4fc6d353cae,Ramco-Gershenson Properties Trust,9142 Carvello Drive,Washington,District of Columbia,20319,Premium,,2024-10-23 13:01:07
36,7566fb83-9ef7-4b24-b18e-ce4f2548daa7,Radcom Ltd.,10669 Fisher Avenue,Dallas,Texas,75251,Individual,063114836,2024-10-21 20:24:15
238,41e2dbe3-a925-47bf-9aa9-e171c9533452,ROBO Global Robotics and Automation Index ETF,8257 Blueberry Way,Fort Worth,Texas,76178,Individual,,2024-10-22 16:04:38
95,e7325e03-09de-4fc5-8c14-832427229895,RBC Bearings Incorporated,4415 Luca Lane,Columbus,Ohio,43284,Guest,,2024-10-22 02:00:14
179,aec18887-e9f3-48d6-9029-1bb6581f55f9,Quidel Corporation,9950 Prado Drive,Raleigh,North Carolina,27610,Premium,,2024-10-22 10:08:04
419,d36c0cbe-49c2-49e6-a555-0275b686a6ba,"Quanta Services, Inc.",4723 Folkstone Way,Philadelphia,Pennsylvania,19136,Nonprofit,,2024-10-23 09:20:36
143,a333a861-14c2-4522-b136-fe929ab685f3,"Quality Systems, Inc.",9985 Vicksburg Avenue,Washington,District of Columbia,20508,Student,042307224,2024-10-22 06:25:30
461,697d79b1-0ed1-4929-bc0b-20093fd948db,PureFunds ETFx HealthTech ETF,7820 Redondo Way,New Orleans,Louisiana,70187,Moderator,071909198,2024-10-23 13:28:36
473,1fa9b855-7cec-4430-b8ea-823ec183952c,Public Storage,7687 Riley Road,Orlando,Florida,32825,VIP,241070459,2024-10-23 14:44:15
81,836be7a8-7074-4de3-8c18-2737402ca488,"Prudential Short Duration High Yield Fund, Inc.",425 Peachtree Avenue,Spokane,Washington,99215,VIP,,2024-10-22 00:35:01
331,d856a732-99a9-4c71-b7ed-7de4e26cff06,"Prudential Global Short Duration High Yield Fund, Inc.",2908 Alyssa Lane,Evansville,Indiana,47725,Partner,,2024-10-23 00:49:10
410,06712741-9ad7-49b4-b43e-b7ece2081564,"Provident Financial Holdings, Inc.",3924 Saranac Place,New Hyde Park,New York,11044,Guest,,2024-10-23 08:24:33
287,ea1216b3-c7cd-4531-96ae-380af5892f83,ProQR Therapeutics N.V.,12585 Persimmon Loop,Mesa,Arizona,85210,Affiliate,051409184,2024-10-22 20:36:37
31,f0efa55f-cc32-4456-ac4b-1dd3e40ea3f0,ProPetro Holding Corp.,956 Cuthbert Circle,Omaha,Nebraska,68197,Basic,121142627,2024-10-21 20:01:59
462,d1bf3536-cdd5-49d3-876c-2aed11b55050,PowerShares S&P SmallCap Health Care Portfolio,12419 Wentworth Lane,Kansas City,Kansas,66160,Seasonal,,2024-10-23 13:34:17
336,159db55a-4011-4902-93f1-41f67fc1f051,PowerShares KBW Regional Banking Portfolio,14072 Hull Lane,Washington,District of Columbia,20231,Moderator,062203638,2024-10-23 01:07:55
301,5d4120be-cb85-4460-b6c6-d669a6124dd9,PowerShares KBW Premium Yield Equity REIT Portfolio,2928 Callaway Drive,Bradenton,Florida,34282,Admin,114000718,2024-10-22 22:06:50
17,9787f2f0-d209-455d-9352-516b2189ed97,PowerShares Global Water Portfolio,1995 Winnsboro Drive,Austin,Texas,78721,Seasonal,104106583,2024-10-21 18:35:57
278,45ebcb95-40fc-46cb-a5b8-2490d176178a,PowerShares Global Gold & Precious Metals Portfolio,12208 Zombar Place,Sarasota,Florida,34238,VIP,,2024-10-22 19:42:43
397,4d3247ea-76e0-4493-88a3-c5590ad18860,PowerShares DWA SmallCap Momentum Portfolio,14609 Ben Bartlett Place,Southfield,Michigan,48076,Family,065306079,2024-10-23 07:18:30
236,6add3928-d16e-48b3-988e-c632665a30b1,"Popular, Inc.",13694 Nelson Terrace,Rochester,New York,14683,Temporary,,2024-10-22 15:47:16
404,40f78a13-4df8-4f30-87e1-9564b32aaabc,Pointer Telocation Ltd.,1801 Kingston Way,Atlanta,Georgia,30343,Individual,241272053,2024-10-23 07:54:11
99,76404306-ffab-4d8a-bde1-e279bd2535c3,"Plains Group Holdings, L.P.",7858 Laurel Run,Hayward,California,94544,Reseller,103008404,2024-10-22 02:09:58
163,9bb09ac2-c9ce-436b-995f-8ef6114294cf,Pimco Corporate & Income Opportunity Fund,4826 White Terrace,Ocala,Florida,34474,Reseller,,2024-10-22 08:32:30
246,7db16846-421b-4ef5-88b8-8922e5f73474,"PetMed Express, Inc.",12998 Falk Place,Greenville,South Carolina,29615,Temporary,,2024-10-22 16:45:29
90,2d437754-6b0d-4331-93dd-ff5524891d9a,Perrigo Company,11298 Whitten Terrace,Davenport,Iowa,52809,Individual,,2024-10-22 01:28:14
144,a1d7e11c-a8b4-4519-ae2b-eec3d31e9870,Perion Network Ltd,10638 Kingfisher Court,Springfield,Illinois,62764,Individual,,2024-10-22 06:32:29
218,bfbc7e7d-48b4-4fa8-b333-915d64bc809a,Performant Financial Corporation,8487 Loree Way,Spring,Texas,77388,Nonprofit,062005690,2024-10-22 13:40:42
475,4abb37f9-e221-42f6-8785-1de7787f11e3,Peregrine Pharmaceuticals Inc.,1239 Kane Place,Orlando,Florida,32835,Guest,,2024-10-23 14:51:38
332,c28db6cb-22a3-4c2c-91a9-2a281b15c31a,PennantPark Investment Corporation,502 Grapeland Street,Washington,District of Columbia,20220,Nonprofit,,2024-10-23 00:51:54
418,5f9a6cc6-88b5-4b6a-bc6c-7ea2bfda904a,Pebblebrook Hotel Trust,901 Lesiege Lane,Erie,Pennsylvania,16565,Basic,,2024-10-23 09:19:04
458,e43a2b3c-291f-4e9d-af70-e717834bba7c,"Pearson, Plc",14430 Guy Terrace,New Brunswick,New Jersey,08922,Family,,2024-10-23 13:12:29
426,6a816625-ff2b-416e-8ef2-cafee3db6326,PartnerRe Ltd.,8035 Rowesville Lane,Chicago,Illinois,60624,Affiliate,043316256,2024-10-23 10:02:12
77,cc127a23-58c0-45e6-ae95-766b0a1cbcfb,"Parkway, Inc.",3651 Elana Place,Columbia,South Carolina,29225,Temporary,067001275,2024-10-22 00:15:36
295,0193e7dd-17ba-42a6-ae86-8a11b3f22caf,Park Hotels & Resorts Inc.,14445 Beth Road,Memphis,Tennessee,38188,Family,042103363,2024-10-22 21:29:41
132,cc3edbc3-2a51-43f6-9ba8-bb5e322b87dc,"Paratek Pharmaceuticals, Inc. ",7335 Vertigo Lane,Newton,Massachusetts,02162,Trial,,2024-10-22 05:23:42
321,6249c1f6-ee20-4290-b097-6cd75316f0df,Pacific Special Acquisition Corp.,10658 Burgess Drive,Cincinnati,Ohio,45249,Premium,,2024-10-22 23:59:39
149,2529e71a-243c-473e-bab6-c8022439d906,PVH Corp.,8305 Peakman Road,Virginia Beach,Virginia,23459,Seasonal,,2024-10-22 07:02:02
245,80e5dc4b-c2a1-4e06-beef-b66d4d6da421,"PIMCO Strategic Income Fund, Inc.",5907 Blickley Place,Albuquerque,New Mexico,87110,Basic,,2024-10-22 16:40:57
467,838769cb-9d3b-4f07-a55c-9d34e29fa5b0,PIMCO Municipal Income Fund,11072 La Posada Drive,Orlando,Florida,32830,Temporary,091912576,2024-10-23 14:08:52
228,f091eb50-cf58-42e5-8786-442a85323976,PIMCO California Municipal Income Fund,13732 Mcdaniel Place,Richmond,Virginia,23213,Family,,2024-10-22 14:52:11
188,4c0b881c-fc8f-4594-8c85-6254c8dc1444,PICO Holdings Inc.,5728 Huckleberry Street,Bakersfield,California,93399,Seasonal,071108313,2024-10-22 10:59:27
58,ec002cec-bb0b-4e98-8710-f0f820d85b81,Oxford Lane Capital Corp.,6054 Heathman Place,El Paso,Texas,79989,Nonprofit,,2024-10-21 22:34:23
136,c81f7e47-9966-4c53-8ff5-04fdde4c600e,Orrstown Financial Services Inc,4964 Spoonbill Street,Seattle,Washington,98104,Temporary,102301911,2024-10-22 05:44:54
55,d8fd5158-0404-44d8-a222-e9d011fc3307,"On Deck Capital, Inc.",10591 Cherry Vale Place,Port Charlotte,Florida,33954,Seasonal,036002810,2024-10-21 22:20:03
199,802344cb-742d-4766-9131-85a19074cd9f,"Omnicell, Inc.",387 Prado Drive,Littleton,Colorado,80127,Basic,063115372,2024-10-22 11:50:55
34,6dd884cf-5ef3-4c28-8afa-de25913d7754,"Old Dominion Freight Line, Inc.",3109 Kim Lane,Stockton,California,95298,Affiliate,221272332,2024-10-21 20:19:30
29,a69e73fe-047a-4c17-bceb-fd848e2a1d0a,OFG Bancorp,13923 Venetian Lane,Billings,Montana,59105,Guest,,2024-10-21 19:50:31
5,54999a9e-5973-4682-8723-a075dce058dd,Nuveenn Intermediate Duration Quality Municipal Term Fund,1227 Brodeur Avenue,Shawnee Mission,Kansas,66276,Student,,2024-10-21 17:32:09
291,ddd5804a-8883-435d-b661-2f07d9109eaa,Nuveen Short Duration Credit Opportunities Fund,8557 Cousino Court,Montpelier,Vermont,05609,Business,113120291,2024-10-22 21:09:22
