user_id,user_key,first_name,last_name,email_address,normalized_name,organization_key,role_type,treasuryId,last_login,status,updated_date,imported_date,date_registered,card_id,employee_id,parent_key,sensitive_username,parent_first_name,parent_last_name,shipping_address,shipping_address2,shipping_city,shipping_state,shipping_zip,is_direct_pay_user,is_direct_pay_admin,is_direct_pay_license_admin,user_district_key,user_school_key
11,04780a39-6c0c-41d4-a645-1d9a98a2f278,Elisa,Rubartelli,elisa.rubartelli@hotmail.com,Elisa Rubartelli,04780a39-6c0c-41d4-a645-1d9a98a2f278,Consultant,04780a39-6c0c-41d4-a,2025-01-17 20:45:31,1,2025-01-17 20:45:31,2025-01-17 20:45:31,2025-01-17 20:45:31,04780a39-6c0c-41d4-a645-1d9a98a2f278,04780a39-6c0c-41d4-a645-1d9a98a2f278,04780a39-6c0c-41d4-a645-1d9a98a2f278,erubartelli19655,Elisa,Rubartelli,4073 Del Mar Drive,4073 Del Mar Drive,Detroit,MI,48232,1,1,1,04780a39-6c0c-41d4-a645-1d9a98a2f278,04780a39-6c0c-41d4-a645-1d9a98a2f278
12,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,Tibold,Jon,tibold.jon@yahoo.com,Tibold Jon,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,Vendor,1af28c2d-ee04-46b5-b,2025-03-28 10:28:34,0,2025-03-28 10:28:34,2025-03-28 10:28:34,2025-03-28 10:28:34,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,tjon57839,Tibold,Jon,6932 Chateau Way,6932 Chateau Way,Jamaica,NY,11447,1,1,1,1af28c2d-ee04-46b5-b32f-e859d5d31ac4,1af28c2d-ee04-46b5-b32f-e859d5d31ac4
13,8f71cd7b-c9b5-4881-a8ea-936768f2f919,Felizio,McMinn,felizio.mcminn@yahoo.com,Felizio McMinn,8f71cd7b-c9b5-4881-a8ea-936768f2f919,Developer,8f71cd7b-c9b5-4881-a,2025-06-29 12:00:15,0,2025-06-29 12:00:15,2025-06-29 12:00:15,2025-06-29 12:00:15,8f71cd7b-c9b5-4881-a8ea-936768f2f919,8f71cd7b-c9b5-4881-a8ea-936768f2f919,8f71cd7b-c9b5-4881-a8ea-936768f2f919,fmcminn40927,Felizio,McMinn,10757 Leone Lane,10757 Leone Lane,Buffalo,NY,14276,0,0,0,8f71cd7b-c9b5-4881-a8ea-936768f2f919,8f71cd7b-c9b5-4881-a8ea-936768f2f919
14,7548446b-f3cd-46c9-9b0d-2fe88c36020e,Joscelin,Barthelet,joscelin.barthelet@terra.com.br,Joscelin Barthelet,7548446b-f3cd-46c9-9b0d-2fe88c36020e,Sales Representative,7548446b-f3cd-46c9-9,2024-12-08 06:33:16,1,2024-12-08 06:33:16,2024-12-08 06:33:16,2024-12-08 06:33:16,7548446b-f3cd-46c9-9b0d-2fe88c36020e,7548446b-f3cd-46c9-9b0d-2fe88c36020e,7548446b-f3cd-46c9-9b0d-2fe88c36020e,jbarthelet42086,Joscelin,Barthelet,2405 Birch Avenue,2405 Birch Avenue,Kansas City,MO,64193,1,1,1,7548446b-f3cd-46c9-9b0d-2fe88c36020e,7548446b-f3cd-46c9-9b0d-2fe88c36020e
15,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,Stormy,De Bruin,stormy.debruin@hotmail.com,Stormy De Bruin,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,Contractor,bb6adcf6-c3a8-4dfa-b,2025-08-26 21:31:31,0,2025-08-26 21:31:31,2025-08-26 21:31:31,2025-08-26 21:31:31,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,sde bruin32235,Stormy,De Bruin,13156 Iva Place,13156 Iva Place,Memphis,TN,38197,0,0,0,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6,bb6adcf6-c3a8-4dfa-b131-2394e92b6ef6
16,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,Francis,Grimmert,francis.grimmert@gmail.com,Francis Grimmert,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,Administrator,e3baf080-ff7e-46a1-9,2024-12-19 06:19:53,1,2024-12-19 06:19:53,2024-12-19 06:19:53,2024-12-19 06:19:53,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,fgrimmert12522,Francis,Grimmert,2857 Agua Way,2857 Agua Way,Washington,DC,20215,1,1,1,e3baf080-ff7e-46a1-91a6-f02f733f0a4b,e3baf080-ff7e-46a1-91a6-f02f733f0a4b
17,446c2d70-ebc5-40e6-9516-f8cf0ff17018,Meagan,Sowman,meagan.sowman@yahoo.com,Meagan Sowman,446c2d70-ebc5-40e6-9516-f8cf0ff17018,Guest,446c2d70-ebc5-40e6-9,2025-08-27 09:13:45,0,2025-08-27 09:13:45,2025-08-27 09:13:45,2025-08-27 09:13:45,446c2d70-ebc5-40e6-9516-f8cf0ff17018,446c2d70-ebc5-40e6-9516-f8cf0ff17018,446c2d70-ebc5-40e6-9516-f8cf0ff17018,msowman21780,Meagan,Sowman,13176 Boudreau Circle,13176 Boudreau Circle,Baton Rouge,LA,70826,0,0,0,446c2d70-ebc5-40e6-9516-f8cf0ff17018,446c2d70-ebc5-40e6-9516-f8cf0ff17018
18,f3ae3277-e00f-45a8-bd6d-a144eb63becf,Jo-anne,O'Connolly,joanne.oconnolly@yahoo.fr,Jo-anne O'Connolly,f3ae3277-e00f-45a8-bd6d-a144eb63becf,Designer,f3ae3277-e00f-45a8-b,2024-11-15 13:19:06,1,2024-11-15 13:19:06,2024-11-15 13:19:06,2024-11-15 13:19:06,f3ae3277-e00f-45a8-bd6d-a144eb63becf,f3ae3277-e00f-45a8-bd6d-a144eb63becf,f3ae3277-e00f-45a8-bd6d-a144eb63becf,jo'connolly22931,Jo-anne,O'Connolly,1472 Nancy Drive,1472 Nancy Drive,Miami,FL,33147,1,1,1,f3ae3277-e00f-45a8-bd6d-a144eb63becf,f3ae3277-e00f-45a8-bd6d-a144eb63becf
19,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,Lanae,Deverson,lanae.deverson@yahoo.de,Lanae Deverson,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,Supervisor,77e14d63-6fdd-48d4-a,2024-10-15 17:37:36,0,2024-10-15 17:37:36,2024-10-15 17:37:36,2024-10-15 17:37:36,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,ldeverson2021,Lanae,Deverson,205 Fort Terrace,205 Fort Terrace,Las Vegas,NV,89135,1,1,1,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193,77e14d63-6fdd-48d4-ae8b-c3a4eb2b8193
20,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,Pegeen,Damerell,pegeen.damerell@hotmail.com,Pegeen Damerell,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,Analyst,6f3dfd58-5bf5-46ed-8,2024-11-24 02:38:25,1,2024-11-24 02:38:25,2024-11-24 02:38:25,2024-11-24 02:38:25,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,pdamerell29528,Pegeen,Damerell,1823 Piper Place,1823 Piper Place,Petaluma,CA,94975,1,1,1,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2,6f3dfd58-5bf5-46ed-8c59-5048c0de70f2
21,510834ac-915f-4ba9-abbb-5abb88734b95,Corby,Heinrici,corby.heinrici@yahoo.com,Corby Heinrici,510834ac-915f-4ba9-abbb-5abb88734b95,Trainer,510834ac-915f-4ba9-a,2025-04-23 12:17:26,1,2025-04-23 12:17:26,2025-04-23 12:17:26,2025-04-23 12:17:26,510834ac-915f-4ba9-abbb-5abb88734b95,510834ac-915f-4ba9-abbb-5abb88734b95,510834ac-915f-4ba9-abbb-5abb88734b95,cheinrici11363,Corby,Heinrici,8004 Naples Place,8004 Naples Place,Houston,TX,77085,0,0,0,510834ac-915f-4ba9-abbb-5abb88734b95,510834ac-915f-4ba9-abbb-5abb88734b95
22,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,Dmitri,Hamsley,dmitri.hamsley@yahoo.co.uk,Dmitri Hamsley,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,Consultant,f0f5f4b9-3481-49c9-a,2025-01-28 05:38:10,0,2025-01-28 05:38:10,2025-01-28 05:38:10,2025-01-28 05:38:10,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,dhamsley41335,Dmitri,Hamsley,4499 Triton Court,4499 Triton Court,Fort Wayne,IN,46857,1,1,1,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6,f0f5f4b9-3481-49c9-aa5e-8e414c6037c6
23,015af7ba-0a05-48fd-87f9-ef1244924ec2,Kynthia,Mallon,kynthia.mallon@gmail.com,Kynthia Mallon,015af7ba-0a05-48fd-87f9-ef1244924ec2,Executive,015af7ba-0a05-48fd-8,2025-01-15 09:22:14,0,2025-01-15 09:22:14,2025-01-15 09:22:14,2025-01-15 09:22:14,015af7ba-0a05-48fd-87f9-ef1244924ec2,015af7ba-0a05-48fd-87f9-ef1244924ec2,015af7ba-0a05-48fd-87f9-ef1244924ec2,kmallon35181,Kynthia,Mallon,3972 Adeline Way,3972 Adeline Way,Baltimore,MD,21265,1,1,1,015af7ba-0a05-48fd-87f9-ef1244924ec2,015af7ba-0a05-48fd-87f9-ef1244924ec2
24,311bd1e3-ab74-49fb-8692-5c6786edf303,Quintina,Swansborough,quintina.swansborough@aol.com,Quintina Swansborough,311bd1e3-ab74-49fb-8692-5c6786edf303,Intern,311bd1e3-ab74-49fb-8,2025-08-28 21:41:40,1,2025-08-28 21:41:40,2025-08-28 21:41:40,2025-08-28 21:41:40,311bd1e3-ab74-49fb-8692-5c6786edf303,311bd1e3-ab74-49fb-8692-5c6786edf303,311bd1e3-ab74-49fb-8692-5c6786edf303,qswansborough63647,Quintina,Swansborough,13239 Tom Lane,13239 Tom Lane,Columbus,OH,43268,0,0,0,311bd1e3-ab74-49fb-8692-5c6786edf303,311bd1e3-ab74-49fb-8692-5c6786edf303
25,3bd5c072-3010-4a6c-9186-59b476271766,Darcee,Crosfield,darcee.crosfield@hotmail.com,Darcee Crosfield,3bd5c072-3010-4a6c-9186-59b476271766,Developer,3bd5c072-3010-4a6c-9,2025-02-24 00:25:05,0,2025-02-24 00:25:05,2025-02-24 00:25:05,2025-02-24 00:25:05,3bd5c072-3010-4a6c-9186-59b476271766,3bd5c072-3010-4a6c-9186-59b476271766,3bd5c072-3010-4a6c-9186-59b476271766,dcrosfield62290,Darcee,Crosfield,5600 Everett Place,5600 Everett Place,Pittsburgh,PA,15261,1,1,1,3bd5c072-3010-4a6c-9186-59b476271766,3bd5c072-3010-4a6c-9186-59b476271766
26,180246f1-c648-4829-a568-2627d5acfb05,Susanna,Mateu,susanna.mateu@hotmail.co.uk,Susanna Mateu,180246f1-c648-4829-a568-2627d5acfb05,Administrator,180246f1-c648-4829-a,2025-05-26 17:09:12,1,2025-05-26 17:09:12,2025-05-26 17:09:12,2025-05-26 17:09:12,180246f1-c648-4829-a568-2627d5acfb05,180246f1-c648-4829-a568-2627d5acfb05,180246f1-c648-4829-a568-2627d5acfb05,smateu46739,Susanna,Mateu,9368 Rocha Lane,9368 Rocha Lane,Arlington,VA,22244,0,0,0,180246f1-c648-4829-a568-2627d5acfb05,180246f1-c648-4829-a568-2627d5acfb05
27,89dd67fd-71b4-47c4-985d-782e4f1dfd44,Susanetta,Meegan,susanetta.meegan@gmail.com,Susanetta Meegan,89dd67fd-71b4-47c4-985d-782e4f1dfd44,Manager,89dd67fd-71b4-47c4-9,2025-09-15 19:55:44,0,2025-09-15 19:55:44,2025-09-15 19:55:44,2025-09-15 19:55:44,89dd67fd-71b4-47c4-985d-782e4f1dfd44,89dd67fd-71b4-47c4-985d-782e4f1dfd44,89dd67fd-71b4-47c4-985d-782e4f1dfd44,smeegan333,Susanetta,Meegan,13975 Kimmons Lane,13975 Kimmons Lane,Washington,DC,20005,0,0,0,89dd67fd-71b4-47c4-985d-782e4f1dfd44,89dd67fd-71b4-47c4-985d-782e4f1dfd44
28,48ec496d-d363-4a98-8d79-84acb444766e,Putnam,Schoroder,putnam.schoroder@aol.com,Putnam Schoroder,48ec496d-d363-4a98-8d79-84acb444766e,Contractor,48ec496d-d363-4a98-8,2025-06-02 03:58:15,1,2025-06-02 03:58:15,2025-06-02 03:58:15,2025-06-02 03:58:15,48ec496d-d363-4a98-8d79-84acb444766e,48ec496d-d363-4a98-8d79-84acb444766e,48ec496d-d363-4a98-8d79-84acb444766e,pschoroder31150,Putnam,Schoroder,9633 Mcdaniel Place,9633 Mcdaniel Place,Las Vegas,NV,89145,0,0,0,48ec496d-d363-4a98-8d79-84acb444766e,48ec496d-d363-4a98-8d79-84acb444766e
29,9916a598-9fd1-4978-90dc-d114c9fd72db,Faith,Haswall,faith.haswall@yahoo.com,Faith Haswall,9916a598-9fd1-4978-90dc-d114c9fd72db,Supervisor,9916a598-9fd1-4978-9,2025-04-30 23:20:22,0,2025-04-30 23:20:22,2025-04-30 23:20:22,2025-04-30 23:20:22,9916a598-9fd1-4978-90dc-d114c9fd72db,9916a598-9fd1-4978-90dc-d114c9fd72db,9916a598-9fd1-4978-90dc-d114c9fd72db,fhaswall34454,Faith,Haswall,8310 Clio Lane,8310 Clio Lane,New York City,NY,10175,0,0,0,9916a598-9fd1-4978-90dc-d114c9fd72db,9916a598-9fd1-4978-90dc-d114c9fd72db
30,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,Marc,Bourton,marc.bourton@aol.com,Marc Bourton,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,Partner,cc57b9bc-e2d9-47fc-b,2025-04-08 07:18:08,1,2025-04-08 07:18:08,2025-04-08 07:18:08,2025-04-08 07:18:08,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,mbourton32929,Marc,Bourton,7379 Botello Avenue,7379 Botello Avenue,Jersey City,NJ,07310,1,1,1,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea,cc57b9bc-e2d9-47fc-bb37-58f62f46d8ea
31,3284caf7-7f97-484e-854d-c013a9df7529,Fae,Berston,fae.berston@gmail.com,Fae Berston,3284caf7-7f97-484e-854d-c013a9df7529,Customer Support,3284caf7-7f97-484e-8,2025-01-01 16:39:01,0,2025-01-01 16:39:01,2025-01-01 16:39:01,2025-01-01 16:39:01,3284caf7-7f97-484e-854d-c013a9df7529,3284caf7-7f97-484e-854d-c013a9df7529,3284caf7-7f97-484e-854d-c013a9df7529,fberston54803,Fae,Berston,3409 Tremont Street,3409 Tremont Street,Fort Worth,TX,76115,1,1,1,3284caf7-7f97-484e-854d-c013a9df7529,3284caf7-7f97-484e-854d-c013a9df7529
32,6235aea3-eb74-4cad-9e13-85d4f182e981,Nester,Cribbins,nester.cribbins@yahoo.com,Nester Cribbins,6235aea3-eb74-4cad-9e13-85d4f182e981,Vendor,6235aea3-eb74-4cad-9,2024-12-19 12:14:42,1,2024-12-19 12:14:42,2024-12-19 12:14:42,2024-12-19 12:14:42,6235aea3-eb74-4cad-9e13-85d4f182e981,6235aea3-eb74-4cad-9e13-85d4f182e981,6235aea3-eb74-4cad-9e13-85d4f182e981,ncribbins62298,Nester,Cribbins,2867 Isabelle Place,2867 Isabelle Place,Philadelphia,PA,19109,1,1,1,6235aea3-eb74-4cad-9e13-85d4f182e981,6235aea3-eb74-4cad-9e13-85d4f182e981
33,ba107815-587b-49e1-8c8d-a3346a120e1d,Neils,Heinig,neils.heinig@gmail.com,Neils Heinig,ba107815-587b-49e1-8c8d-a3346a120e1d,Sales Representative,ba107815-587b-49e1-8,2025-01-11 21:39:09,0,2025-01-11 21:39:09,2025-01-11 21:39:09,2025-01-11 21:39:09,ba107815-587b-49e1-8c8d-a3346a120e1d,ba107815-587b-49e1-8c8d-a3346a120e1d,ba107815-587b-49e1-8c8d-a3346a120e1d,nheinig17113,Neils,Heinig,3828 Stetson Street,3828 Stetson Street,El Paso,TX,88558,1,1,1,ba107815-587b-49e1-8c8d-a3346a120e1d,ba107815-587b-49e1-8c8d-a3346a120e1d
34,ace7a003-3088-4985-8ccc-91ea942d717d,Ophelia,Palfrie,ophelia.palfrie@gmail.com,Ophelia Palfrie,ace7a003-3088-4985-8ccc-91ea942d717d,Project Lead,ace7a003-3088-4985-8,2025-02-09 01:41:00,1,2025-02-09 01:41:00,2025-02-09 01:41:00,2025-02-09 01:41:00,ace7a003-3088-4985-8ccc-91ea942d717d,ace7a003-3088-4985-8ccc-91ea942d717d,ace7a003-3088-4985-8ccc-91ea942d717d,opalfrie26807,Ophelia,Palfrie,4986 Teakwood Lane,4986 Teakwood Lane,Houston,TX,77005,1,1,1,ace7a003-3088-4985-8ccc-91ea942d717d,ace7a003-3088-4985-8ccc-91ea942d717d
35,1d29ad1f-3bad-40bb-8998-b182b93726e0,Cinda,Kearney,cinda.kearney@hotmail.com,Cinda Kearney,1d29ad1f-3bad-40bb-8998-b182b93726e0,Guest,1d29ad1f-3bad-40bb-8,2025-07-17 02:51:23,0,2025-07-17 02:51:23,2025-07-17 02:51:23,2025-07-17 02:51:23,1d29ad1f-3bad-40bb-8998-b182b93726e0,1d29ad1f-3bad-40bb-8998-b182b93726e0,1d29ad1f-3bad-40bb-8998-b182b93726e0,ckearney11468,Cinda,Kearney,11481 Koonce Court,11481 Koonce Court,Amarillo,TX,79182,0,0,0,1d29ad1f-3bad-40bb-8998-b182b93726e0,1d29ad1f-3bad-40bb-8998-b182b93726e0
36,3daaa036-8ea2-43ab-82ba-3c58e257e786,Roderich,Pulster,roderich.pulster@hotmail.com,Roderich Pulster,3daaa036-8ea2-43ab-82ba-3c58e257e786,Designer,3daaa036-8ea2-43ab-8,2025-02-15 11:34:19,1,2025-02-15 11:34:19,2025-02-15 11:34:19,2025-02-15 11:34:19,3daaa036-8ea2-43ab-82ba-3c58e257e786,3daaa036-8ea2-43ab-82ba-3c58e257e786,3daaa036-8ea2-43ab-82ba-3c58e257e786,rpulster5647,Roderich,Pulster,5249 Tangerine Circle,5249 Tangerine Circle,Miami,FL,33164,1,1,1,3daaa036-8ea2-43ab-82ba-3c58e257e786,3daaa036-8ea2-43ab-82ba-3c58e257e786
37,1c683c97-3709-4a51-a420-6b6ec9961282,Jermaine,Dupree,jermaine.dupree@yahoo.com,Jermaine Dupree,1c683c97-3709-4a51-a420-6b6ec9961282,Technician,1c683c97-3709-4a51-a,2025-09-17 20:17:19,0,2025-09-17 20:17:19,2025-09-17 20:17:19,2025-09-17 20:17:19,1c683c97-3709-4a51-a420-6b6ec9961282,1c683c97-3709-4a51-a420-6b6ec9961282,1c683c97-3709-4a51-a420-6b6ec9961282,jdupree13649,Jermaine,Dupree,14058 Moore Terrace,14058 Moore Terrace,Des Moines,IA,50393,0,0,0,1c683c97-3709-4a51-a420-6b6ec9961282,1c683c97-3709-4a51-a420-6b6ec9961282
38,9945f540-1ab1-4fad-bfa3-7a857adf713d,Natala,Stimpson,natala.stimpson@hotmail.com,Natala Stimpson,9945f540-1ab1-4fad-bfa3-7a857adf713d,Employee,9945f540-1ab1-4fad-b,2024-10-22 00:31:52,1,2024-10-22 00:31:52,2024-10-22 00:31:52,2024-10-22 00:31:52,9945f540-1ab1-4fad-bfa3-7a857adf713d,9945f540-1ab1-4fad-bfa3-7a857adf713d,9945f540-1ab1-4fad-bfa3-7a857adf713d,nstimpson5327,Natala,Stimpson,464 Jeffers Terrace,464 Jeffers Terrace,Reston,VA,22096,1,1,1,9945f540-1ab1-4fad-bfa3-7a857adf713d,9945f540-1ab1-4fad-bfa3-7a857adf713d
